"","nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq","diff_lwage","diff_union"
"2244",4759,1983,0,0,0,0,0,7,0,0,0,2782,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.65775144100189,0,0,1,0,0,0,0,49,0.328936696052551,0
"2245",4759,1984,0,0,0,0,0,8,0,0,0,2252,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,1,1.77494585514069,0,0,0,1,0,0,0,64,0.117194414138794,0
"2246",4759,1985,0,0,0,0,0,9,0,0,1,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.85111963748932,0,0,0,0,1,0,0,81,0.0761737823486328,0
"2247",4759,1986,0,0,0,0,0,10,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.9000449180603,0,0,0,0,0,1,0,100,0.0489252805709839,0
"2248",4759,1987,0,0,0,1,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.95205068588257,0,0,0,0,0,0,1,121,0.0520057678222656,-1
"2249",4791,1980,0,0,0,0,0,5,0,0,0,2240,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.96167826652527,0,0,0,0,0,0,0,25,NA,NA
"2250",4791,1981,0,0,0,0,0,6,0,0,0,2600,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.65455830097198,1,0,0,0,0,0,0,36,-0.307119965553284,0
"2251",4791,1982,0,0,0,0,0,7,0,0,0,2280,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.76421022415161,0,1,0,0,0,0,0,49,0.109651923179626,0
"2252",4791,1983,0,0,0,0,0,8,0,0,0,2400,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.70009231567383,0,0,1,0,0,0,0,64,-0.0641179084777832,0
"2253",4791,1984,0,0,0,0,0,9,0,0,0,2460,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.78191339969635,0,0,0,1,0,0,0,81,0.081821084022522,0
"2254",4791,1985,0,0,0,0,0,10,0,0,0,2460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.75231897830963,0,0,0,0,1,0,0,100,-0.0295944213867188,0
"2255",4791,1986,0,0,0,0,0,11,0,0,0,2460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.86578285694122,0,0,0,0,0,1,0,121,0.113463878631592,0
"2256",4791,1987,0,0,0,0,0,12,0,0,0,3262,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.76778125762939,0,0,0,0,0,0,1,144,-0.0980015993118286,0
"2257",4811,1980,0,0,0,0,0,2,0,0,0,1532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.732142150402069,0,0,0,0,0,0,0,4,NA,NA
"2258",4811,1981,0,0,0,0,0,3,0,0,0,1748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.976242065429688,1,0,0,0,0,0,0,9,0.244099915027618,0
"2259",4811,1982,0,0,0,0,0,4,0,0,1,1856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.74505603313446,0,1,0,0,0,0,0,16,-0.231186032295227,0
"2260",4811,1983,0,0,0,0,0,5,0,0,0,2276,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.05999433994293,0,0,1,0,0,0,0,25,0.314938306808472,0
"2261",4811,1984,0,0,0,0,0,6,0,0,0,2740,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.57801687717438,0,0,0,1,0,0,0,36,0.518022537231445,0
"2262",4811,1985,0,0,0,0,0,7,0,0,0,2634,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.73049676418304,0,0,0,0,1,0,0,49,0.152479887008667,0
"2263",4811,1986,0,0,0,0,0,8,0,0,0,2600,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.72342133522034,0,0,0,0,0,1,0,64,-0.00707542896270752,0
"2264",4811,1987,0,0,0,0,0,9,0,0,0,2600,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.93461263179779,0,0,0,0,0,0,1,81,0.211191296577454,1
"2265",4828,1980,0,0,0,0,0,2,0,0,0,1416,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0.988561391830444,0,0,0,0,0,0,0,4,NA,NA
"2266",4828,1981,0,0,0,0,0,3,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.50126373767853,1,0,0,0,0,0,0,9,0.512702345848083,0
"2267",4828,1982,0,0,1,0,0,4,0,0,0,3040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.80163669586182,0,1,0,0,0,0,0,16,0.300372958183289,0
"2268",4828,1983,0,0,1,0,0,5,0,0,0,2436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.09741699695587,0,0,1,0,0,0,0,25,-0.704219698905945,0
"2269",4828,1984,0,0,1,0,0,6,0,0,0,3250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.02861988544464,0,0,0,1,0,0,0,36,-0.0687971115112305,0
"2270",4828,1985,0,0,0,0,0,7,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.33674263954163,0,0,0,0,1,0,0,49,0.308122754096985,0
"2271",4828,1986,0,0,0,0,0,8,0,0,0,1794,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.71149277687073,0,0,0,0,0,1,0,64,0.374750137329102,0
"2272",4828,1987,0,0,0,0,0,9,0,0,0,1665,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.11854076385498,0,0,0,0,0,0,1,81,-0.592952013015747,0
"2273",4857,1980,0,0,0,0,0,3,0,0,0,1274,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.13969814777374,0,0,0,0,0,0,0,9,NA,NA
"2274",4857,1981,0,0,0,0,0,4,0,0,0,1888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0.750776290893555,1,0,0,0,0,0,0,16,-0.388921856880188,0
"2275",4857,1982,0,0,0,0,0,5,0,0,0,1692,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0.980669260025024,0,1,0,0,0,0,0,25,0.22989296913147,0
"2276",4857,1983,0,0,0,0,0,6,0,0,0,1249,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.07228398323059,0,0,1,0,0,0,0,36,0.0916147232055664,0
"2277",4857,1984,0,0,0,0,0,7,0,0,1,1729,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0.704220235347748,0,0,0,1,0,0,0,49,-0.368063747882843,0
"2278",4857,1985,0,0,0,0,0,8,0,0,0,1700,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,0.686767578125,0,0,0,0,1,0,0,64,-0.0174526572227478,0
"2279",4857,1986,0,0,0,0,0,9,0,0,0,1070,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.54627251625061,0,0,0,0,0,1,0,81,0.85950493812561,0
"2280",4857,1987,0,0,0,0,0,10,0,0,0,832,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.52460670471191,0,0,0,0,0,0,1,100,-0.0216658115386963,0
"2281",4858,1980,0,0,0,0,0,2,0,0,0,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.28632235527039,0,0,0,0,0,0,0,4,NA,NA
"2282",4858,1981,0,0,0,0,0,3,0,0,0,1693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.64824962615967,1,0,0,0,0,0,0,9,0.361927270889282,0
"2283",4858,1982,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.29663920402527,0,1,0,0,0,0,0,16,0.648389577865601,0
"2284",4858,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.28502583503723,0,0,1,0,0,0,0,25,-0.0116133689880371,0
"2285",4858,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.52087569236755,0,0,0,1,0,0,0,36,0.235849857330322,0
"2286",4858,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.51317620277405,0,0,0,0,1,0,0,49,-0.00769948959350586,0
"2287",4858,1986,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.5931921005249,0,0,0,0,0,1,0,64,0.0800158977508545,0
"2288",4858,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.57775664329529,0,0,0,0,0,0,1,81,-0.0154354572296143,0
"2289",4859,1980,0,0,0,0,0,2,0,0,0,540,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.32687759399414,0,0,0,0,0,0,0,4,NA,NA
"2290",4859,1981,0,0,0,0,0,3,0,0,0,1050,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.06306731700897,1,0,0,0,0,0,0,9,-0.263810276985168,0
"2291",4859,1982,0,0,0,0,1,4,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0.997356176376343,0,1,0,0,0,0,0,16,-0.0657111406326294,0
"2292",4859,1983,0,0,0,0,0,5,0,0,0,1920,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.19618713855743,0,0,1,0,0,0,0,25,0.198830962181091,0
"2293",4859,1984,0,0,0,0,1,6,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1.26133286952972,0,0,0,1,0,0,0,36,0.06514573097229,0
"2294",4859,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.27348530292511,0,0,0,0,1,0,0,49,0.0121524333953857,0
"2295",4859,1986,0,0,0,0,1,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.34042906761169,0,0,0,0,0,1,0,64,0.0669437646865845,0
"2296",4859,1987,0,0,0,0,1,9,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.34228515625,0,0,0,0,0,0,1,81,0.00185608863830566,0
"2297",4866,1980,0,0,0,0,0,2,0,0,0,1948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1.69588577747345,0,0,0,0,0,0,0,4,NA,NA
"2298",4866,1981,0,0,0,0,0,3,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1.81707727909088,1,0,0,0,0,0,0,9,0.121191501617432,0
"2299",4866,1982,0,0,0,0,0,4,0,0,0,2140,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1.92954480648041,0,1,0,0,0,0,0,16,0.112467527389526,0
"2300",4866,1983,0,0,0,0,0,5,0,0,0,2122,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1.96778321266174,0,0,1,0,0,0,0,25,0.0382384061813354,0
"2301",4866,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.25986170768738,0,0,0,1,0,0,0,36,0.292078495025635,0
"2302",4866,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.43093800544739,0,0,0,0,1,0,0,49,0.17107629776001,0
"2303",4866,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,1,2.41087055206299,0,0,0,0,0,1,0,64,-0.0200674533843994,0
"2304",4866,1987,0,0,0,0,0,9,0,0,0,2080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.45414257049561,0,0,0,0,0,0,1,81,0.0432720184326172,0
"2305",4881,1980,0,0,1,0,0,2,0,0,0,2466,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1.37308025360107,0,0,0,0,0,0,0,4,NA,NA
"2306",4881,1981,0,0,0,0,0,3,0,0,0,2136,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.5028281211853,1,0,0,0,0,0,0,9,0.129747867584229,0
"2307",4881,1982,0,0,0,0,0,4,0,0,0,1928,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,1,0,1.25556242465973,0,1,0,0,0,0,0,16,-0.247265696525574,0
"2308",4881,1983,0,0,0,0,0,5,0,0,0,2242,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.36272764205933,0,0,1,0,0,0,0,25,0.107165217399597,0
"2309",4881,1984,0,0,0,0,0,6,1,0,0,2095,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.67536067962646,0,0,0,1,0,0,0,36,0.312633037567139,0
"2310",4881,1985,0,0,0,0,0,7,1,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.82002902030945,0,0,0,0,1,0,0,49,0.144668340682983,0
"2311",4881,1986,0,0,0,0,0,8,1,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1.9000449180603,0,0,0,0,0,1,0,64,0.0800158977508545,0
"2312",4881,1987,0,0,0,0,0,9,1,0,0,2200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1.89596128463745,0,0,0,0,0,0,1,81,-0.00408363342285156,0
"2313",4884,1980,0,0,0,0,0,4,0,0,0,2288,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.57583296298981,0,0,0,0,0,0,0,16,NA,NA
"2314",4884,1981,0,0,0,0,0,5,0,0,0,2288,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.57021725177765,1,0,0,0,0,0,0,25,-0.0056157112121582,0
"2315",4884,1982,0,0,0,0,0,6,0,0,0,2132,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.52270996570587,0,1,0,0,0,0,0,36,-0.0475072860717773,0
"2316",4884,1983,0,0,0,0,0,7,0,0,0,2416,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.54391598701477,0,0,1,0,0,0,0,49,0.0212060213088989,0
"2317",4884,1984,0,0,0,0,0,8,0,0,0,2168,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.68093073368073,0,0,0,1,0,0,0,64,0.137014746665955,0
"2318",4884,1985,0,0,0,1,0,9,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.76596176624298,0,0,0,0,1,0,0,81,0.0850310325622559,1
"2319",4884,1986,0,0,0,0,0,10,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,0,1,1.74589419364929,0,0,0,0,0,1,0,100,-0.020067572593689,0
"2320",4884,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,1.7609955072403,0,0,0,0,0,0,1,121,0.0151013135910034,0
"2321",4888,1980,0,0,0,0,0,2,0,0,0,2202,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.46694338321686,0,0,0,0,0,0,0,4,NA,NA
"2322",4888,1981,0,0,0,0,0,3,0,0,0,2096,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.43472099304199,1,0,0,0,0,0,0,9,-0.0322223901748657,0
"2323",4888,1982,0,0,0,0,0,4,0,0,0,2260,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.39266169071198,0,1,0,0,0,0,0,16,-0.0420593023300171,0
"2324",4888,1983,0,0,0,0,0,5,0,0,0,2288,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.48174488544464,0,0,1,0,0,0,0,25,0.089083194732666,0
"2325",4888,1984,0,0,0,0,0,6,0,0,0,3856,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.09168243408203,0,0,0,1,0,0,0,36,-0.39006245136261,0
"2326",4888,1985,1,0,0,0,0,7,0,0,0,3336,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.44770789146423,0,0,0,0,1,0,0,49,0.356025457382202,-1
"2327",4888,1986,0,0,0,0,0,8,0,0,0,4212,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.24099516868591,0,0,0,0,0,1,0,64,-0.20671272277832,0
"2328",4888,1987,0,0,0,0,0,9,0,0,0,3418,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.41091120243073,0,0,0,0,0,0,1,81,0.169916033744812,0
"2329",4901,1980,0,0,0,0,0,4,0,0,0,1760,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.16876649856567,0,0,0,0,0,0,0,16,NA,NA
"2330",4901,1981,0,0,0,0,0,5,0,0,0,1880,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.22502624988556,1,0,0,0,0,0,0,25,0.0562597513198853,0
"2331",4901,1982,0,0,0,0,0,6,0,0,0,1480,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.02752709388733,0,1,0,0,0,0,0,36,-0.19749915599823,0
"2332",4901,1983,0,0,0,0,0,7,0,0,0,1840,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.37800872325897,0,0,1,0,0,0,0,49,0.350481629371643,0
"2333",4901,1984,0,0,0,0,0,8,0,0,0,1960,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,1,1.7102210521698,0,0,0,1,0,0,0,64,0.332212328910828,0
"2334",4901,1985,0,0,0,0,0,9,0,0,0,2550,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.56223630905151,0,0,0,0,1,0,0,81,-0.147984743118286,0
"2335",4901,1986,0,0,0,0,0,10,0,0,0,2600,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.57681787014008,0,0,0,0,0,1,0,100,0.014581561088562,0
"2336",4901,1987,0,0,0,1,0,11,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.53785192966461,0,0,0,0,0,0,1,121,-0.0389659404754639,0
"2337",4917,1980,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.199538230896,0,0,0,0,0,0,0,16,NA,NA
"2338",4917,1981,0,0,0,0,0,5,0,0,0,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,0.899249255657196,1,0,0,0,0,0,0,25,-0.3002889752388,0
"2339",4917,1982,0,0,0,0,0,6,0,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.01207363605499,0,1,0,0,0,0,0,36,0.112824380397797,0
"2340",4917,1983,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12,0,0,0,1.19353103637695,0,0,1,0,0,0,0,49,0.18145740032196,0
"2341",4917,1984,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12,0,0,0,1.29522812366486,0,0,0,1,0,0,0,64,0.101697087287903,0
"2342",4917,1985,0,0,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.43953883647919,0,0,0,0,1,0,0,81,0.144310712814331,0
"2343",4917,1986,0,0,0,0,0,10,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,0.582387804985046,0,0,0,0,0,1,0,100,-0.857151031494141,0
"2344",4917,1987,0,0,0,0,0,11,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.32615578174591,0,0,0,0,0,0,1,121,0.743767976760864,0
"2345",4926,1980,0,0,0,0,0,4,0,0,0,2188,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.65202176570892,0,0,0,0,0,0,0,16,NA,NA
"2346",4926,1981,0,0,0,0,0,5,0,0,0,2270,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.59613394737244,1,0,0,0,0,0,0,25,-0.0558878183364868,0
"2347",4926,1982,0,0,1,0,0,6,0,0,0,2475,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.51663088798523,0,1,0,0,0,0,0,36,-0.079503059387207,0
"2348",4926,1983,0,0,1,0,0,7,0,0,0,2586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.62544870376587,0,0,1,0,0,0,0,49,0.10881781578064,0
"2349",4926,1984,0,0,1,0,0,8,0,0,0,2516,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.49224388599396,0,0,0,1,0,0,0,64,-0.133204817771912,-1
"2350",4926,1985,0,0,1,0,0,9,0,0,0,2580,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.43275725841522,0,0,0,0,1,0,0,81,-0.0594866275787354,0
"2351",4926,1986,0,0,1,0,0,10,0,0,0,2370,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.46584045886993,0,0,0,0,0,1,0,100,0.0330832004547119,0
"2352",4926,1987,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.86107897758484,0,0,0,0,0,0,1,121,0.395238518714905,1
"2353",4982,1980,0,0,1,0,0,4,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0.888383805751801,0,0,0,0,0,0,0,16,NA,NA
"2354",4982,1981,0,0,0,0,0,5,0,0,0,1840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.06919836997986,1,0,0,0,0,0,0,25,0.180814564228058,0
"2355",4982,1982,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.38034844398499,0,1,0,0,0,0,0,36,0.311150074005127,0
"2356",4982,1983,0,0,1,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.255406498909,0,0,1,0,0,0,0,49,-0.124941945075989,0
"2357",4982,1984,0,0,1,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.394864320755,0,0,0,1,0,0,0,64,0.139457821846008,0
"2358",4982,1985,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.27348530292511,0,0,0,0,1,0,0,81,-0.121379017829895,0
"2359",4982,1986,0,0,0,0,0,10,0,0,0,1760,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.10201811790466,0,0,0,0,0,1,0,100,-0.171467185020447,0
"2360",4982,1987,0,0,1,0,0,11,0,0,0,2205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,1.06078195571899,0,0,0,0,0,0,1,121,-0.0412361621856689,0
"2361",5017,1980,0,0,0,1,0,1,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0,0,1.88637626171112,0,0,0,0,0,0,0,1,NA,NA
"2362",5017,1981,0,0,0,1,0,2,0,0,0,2248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,2.04872560501099,1,0,0,0,0,0,0,4,0.162349343299866,0
"2363",5017,1982,0,0,0,0,0,3,0,0,0,2226,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,2.3486020565033,0,1,0,0,0,0,0,9,0.29987645149231,0
"2364",5017,1983,0,0,0,0,0,4,0,0,0,2184,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,2.40053868293762,0,0,1,0,0,0,0,16,0.0519366264343262,0
"2365",5017,1984,0,0,0,0,0,5,0,0,0,2184,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.4934766292572,0,0,0,1,0,0,0,25,0.0929379463195801,0
"2366",5017,1985,0,0,0,0,0,6,0,0,0,2184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0,0,2.51567935943604,0,0,0,0,1,0,0,36,0.022202730178833,0
"2367",5017,1986,0,0,0,0,0,7,0,0,0,2184,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,2.56793236732483,0,0,0,0,0,1,0,49,0.0522530078887939,0
